solve_id,date,total_time,scramble,solution,turns,tps,move_times,analysis_type,device_name,session_name,raw_solution,raw_timestamps,gyro_data,cross_face,cross_moves,cross_time,cross_execution_time,f2l_pair1_moves,f2l_pair1_time,f2l_pair1_recognition_time,f2l_pair1_execution_time,f2l_pair2_moves,f2l_pair2_time,f2l_pair2_recognition_time,f2l_pair2_execution_time,f2l_pair3_moves,f2l_pair3_time,f2l_pair3_recognition_time,f2l_pair3_execution_time,f2l_pair4_moves,f2l_pair4_time,f2l_pair4_recognition_time,f2l_pair4_execution_time,oll_case_id,oll_moves,oll_time,oll_recognition_time,oll_execution_time,pll_case_name,pll_moves,pll_time,pll_recognition_time,pll_execution_time
6499,2024-10-02T10:19:52.594Z,19381,D' R' B F' D F D' F' L' D B D' R' L2 F2 U' B2 U2 B2 L2 B' L',B' U' B' U' D' B D' B R' D' D' F' D' F B' D B D D L D L' B D' B' D' D' F D' F' D D R' D' R D' L D' D' L' D' L D L' D' F' R F R' D' R' D' R D R' D R D' L D L' L L' F' L D L' D' L' F L L D' L',74,3.8181724369227594,"0 151 512 811 1111 1651 1741 1861 2011 2672 4381 4621 4741 4831 5161 5222 5341 5610 6091 8160 8312 8371 9061 9151 9272 9751 10172 10291 10441 10561 10712 11222 11372 11551 11643 12182 12361 12481 12542 12631 12841 12932 13052 13172 13923 14311 14402 14552 14673 14731 14822 15001 15121 15241 15331 15361 15511 17491 17611 17761 17881 18061 18241 18361 18423 18571 18631 18722 18811 18841 18931 18991 19081 19381",CFOP,,Default Session,,,,U,"B' U' B' U' D' B D' B R'",2011,2011,"D' D' F' D' F B' D B",3330,661,2669,"D D L D L' B D' B'",3931,269,3662,"D' D' F D' F' D D R' D' R",2371,479,1892,"D' L D' D' L' D' L D L'",1529,539,990,31,"D' F' R F R' D' R' D' R D R' D R",2339,751,1588,Jb,"D' L D L' L L' F' L D L' D' L' F L L D' L'",3870,1980,1890
6498,2024-10-02T07:51:48.789Z,22171,F' L2 R2 D2 B2 L' D' U R B F2 U D F2 D2 R U2 R F2 R F L2,U' R U' U L' L' U' R U' U' D' R D R' D R D' R' D' D' L D' L' D D L L' F' D' F D' D' F D' F' R F' R' F L' D L D L' D L D' B D B' F D' D' F' D' F D' F' B' D' B R B' D' B D B R' B' B' D B D D,74,3.3376933832483875,"0 510 810 2671 2910 2971 3481 3751 3930 4171 4802 5581 5762 5892 6121 6300 6420 6600 7081 7443 7591 7802 7962 8281 8371 8731 8911 10051 10561 10981 12631 12781 12961 13171 13322 13531 13659 13802 13892 15062 15182 15302 15511 15721 15901 16081 16322 16682 16772 16863 18121 18211 18271 18361 18542 18662 18722 19111 20671 20821 20941 21121 21211 21332 21391 21481 21571 21631 21722 21781 21841 21961 22111 22171",CFOP,,Default Session,,,,U,"U' R U' U L' L' U' R U' U'",4171,4171,"D' R D R' D R D' R'",2429,631,1798,"D' D' L D' L' D D L L' F' D' F",4381,481,3900,"D' D' F D' F' R F' R' F",2911,1650,1261,"L' D L D L' D L D' B D B'",2971,1170,1801,25,"F D' D' F' D' F D' F'",2248,1258,990,Ja,"B' D' B R B' D' B D B R' B' B' D B D D",3060,1560,1500
6497,2024-10-02T07:45:26.278Z,17701,U L' B2 F' D' U' F2 B R' F' D R L2 B2 L D L2 R2 F2 B' L F,R' D B B L U' F U L D' L' D' R D R' D L D D L' D' F D' F' D D L' D L D L' D D L D' B D B' D D F' D' F D F' D' F D' B D' D' B' B' D' B B D' B' B' D' D' B D' D' B D B' D' U B B D' B D' B' D L L' B' D B' B' U' D' D',85,4.801988588215355,"0 90 421 510 690 1591 2131 2490 2881 3031 3180 3480 3630 3781 3879 4622 4830 4951 5010 5131 5371 5730 5822 6030 6848 6960 7203 7440 7561 7808 7921 8130 8190 8310 8401 8910 9090 9210 9901 10321 10471 10622 10740 10831 10921 11040 11160 11790 11940 12090 12180 12270 12360 12451 12571 12631 12721 12840 12930 13051 13110 13201 13801 14580 14790 14881 14972 15060 15210 15421 15481 15541 15660 15811 15960 16051 16172 16680 16890 17040 17130 17221 17371 17640 17701",CFOP,,Default Session,,,,U,"R' D B B L U' F U",2490,2490,"L D' L' D' R D R'",1389,391,998,"D L D D L' D' F D' F'",2151,743,1408,"D D L' D L D L' D D L D' B D B'",3180,818,2362,"D D F' D' F D F' D' F",1950,691,1259,21,"D' B D' D' B' B' D' B B D' B' B' D' D' B",2041,630,1411,Gd,"D' D' B D B' D' U B B D' B D' B' D L L' B' D B' B' U' D' D'",4500,600,3900
6496,2024-10-02T07:44:47.928Z,20012,D2 F' U F R2 U L2 R' B U R U D' B D F2 L R' B L R D2,B U' D B U' R' U' U' F' U' U' D' F D' F' D L D' L' D' B' D B D B' D B D' B' D B D' D' R' D D R D L' D L R' D R D' D' F D F' D F D' F' D' B D B' D' B' L B B D B' D' L' D' D' B D' D' B' D' B D' B' D B D' B' D' B D B U B' D' B U' B' D' D' B',93,4.647211672996202,"0 92 104 329 632 1082 1442 1982 2163 2613 2702 3422 3573 3662 3812 3962 4319 4412 4593 5253 5432 5523 5672 5763 5883 6062 6224 6303 6363 6423 6512 8042 8342 8732 8852 8942 9063 9302 9452 9542 9752 11102 11372 11642 12002 12452 12782 12873 12962 13142 13262 13352 13413 14252 14462 14582 14672 14792 14852 14912 15002 15092 15213 15332 15453 15602 16142 16262 16382 16532 16592 16713 16832 16952 17011 17102 17673 18302 18422 18512 18663 18693 18842 18962 19113 19172 19352 19443 19592 19742 19862 19923 20012",CFOP,,Default Session,,,,U,"B U' D B U' R' U' U' F' U' U'",2702,2702,"D' F D' F' D L D' L'",1891,720,1171,"D' B' D B D B' D B D' B' D B",1919,660,1259,"D' D' R' D D R D L' D L",3240,1530,1710,"R' D R D' D' F D F' D F D' F'",3661,1350,2311,9,"D' B D B' D' B' L B B D B' D' L' D' D' B D' D' B' D' B D' B'",3689,839,2850,Ra,"D B D' B' D' B D B U B' D' B U' B' D' D' B'",2910,571,2339
6495,2024-10-02T07:43:54.915Z,18558,R2 D' R F2 R' B D2 L U' R2 F D U' F R' F2 R' F' D' B F' D2,B L' L' R R U' R U' B D' D' B' D' F' D' D' F B' D B D' F' D' D' F F D F' D' L D' L' D B D' B' D' L D L' D' F L' F' L F L' F' R F L F' R' D F L D' L' D' L D L' F' L D L' D' L' F L F' D,72,3.8797284190106693,"0 108 198 528 618 948 1578 2387 3497 3678 3798 3888 4247 4457 4637 4698 4818 5177 5268 5388 5957 6138 6288 6378 6468 6558 6707 6798 7609 7818 7937 8057 8268 9198 9257 9438 10668 10937 11088 11207 11328 12107 12228 12379 12468 13278 13397 13578 13698 13847 13968 14028 14147 14957 15437 16247 16368 16458 16547 16667 16818 16846 17387 17448 17507 17688 17898 18107 18137 18378 18468 18558",CFOP,,Default Session,,,,U,"B L' L' R R U' R U'",2387,2387,"B D' D' B' D' F' D' D' F B' D B",3001,1110,1891,"D' F' D' D' F F D F'",1410,569,841,"D' L D' L' D B D' B'",2640,811,1829,"D' L D L' D' F L' F' L",3030,1230,1800,24,"F L' F' R F L F' R'",1679,810,869,Y,"D F L D' L' D' L D L' F' L D L' D' L' F L F' D",4411,810,3601
6494,2024-10-02T07:43:17.994Z,19952,L U2 F' U2 F R' F2 D' R' D U L' D' B R' F2 B U2 B F U2 L',R L U L' L' U U L' U' L' D D L D R' D' R D' L D' D' L' D' R D' R' D' L D' L' D F' D F D' B D D' B' D' B D' B' D D L B' L' B D' D' L B D' B' D' B D B' L' D' D' D F L' F R' R' F' L F R' R' F' F' D,76,3.809141940657578,"0 331 481 931 991 1561 1711 1802 2161 5342 5702 5761 5882 6271 6421 6602 6691 7322 7621 7741 7802 7891 8252 8401 8552 8702 9091 9302 9452 9691 9811 10291 10440 10561 11071 12002 12153 12361 12511 12722 13261 13353 13440 13680 13740 14221 14311 14521 14553 15392 15481 15661 15872 15931 15991 16052 16172 16293 16352 16440 17340 17402 18061 18571 18661 18811 18931 18991 19179 19321 19471 19621 19681 19741 19830 19952",CFOP,,Default Session,,,,U,"R L U L' L' U U L' U'",2161,2161,"L' D D L D R' D' R",4530,3181,1349,"D' L D' D' L' D' R D' R'",2011,631,1380,"D' L D' L' D F' D F",1859,389,1470,"D' B D D' B' D' B D' B' D D L B' L' B",3992,510,3482,36,"D' D' L B D' B' D' B D B' L'",1887,839,1048,Ab,"D' D' D F L' F R' R' F' L F R' R' F' F' D",3512,900,2612
6493,2024-10-02T07:42:39.127Z,13654,F2 D2 R2 U' R L D' L D2 U R' L' D2 L' U2 R L' U D' F2 D U,U' R' U' R' R' U' R' R' U' D D D L' D L R' D R R D' R' L D' D' L' D L D' L' D D R' D' R L D L' D L D' L' D L D' D' L' L' L' U' L L D L' L' D' U L U' L U L' D L D' L,65,4.760509740735316,"0 154 364 514 605 814 1144 1233 1474 2374 3153 3244 3424 3724 3964 4323 4444 4562 4623 4744 4864 6004 6093 6183 6274 6394 6481 6574 6664 8193 8283 8404 8944 9064 9933 10024 10143 10235 10355 10413 10505 10624 10743 10834 10895 10984 11854 11944 12034 12183 12244 12365 12483 12543 12635 12663 12905 13024 13114 13235 13354 13444 13534 13593 13654",CFOP,,Default Session,,,,U,"U' R' U' R' R' U' R' R' U'",1474,1474,"D D D L' D L",2490,900,1590,"R' D R R D' R'",900,359,541,"L D' D' L' D L D' L'",1800,1140,660,"D D R' D' R",2400,1529,871,20,"L D L' D L D' L' D L D' D' L'",1920,869,1051,V,"L' L' U' L L D L' L' D' U L U' L U L' D L D' L",2670,870,1800
6492,2024-10-02T07:42:07.303Z,18422,B' L D' U' L2 B2 D2 L D' F2 U R U R2 F2 U' R F2 R' D2 B2 L2,U U R' R' D B' L L B' B B D' D' B' D' F D' F' D F' D F D' L D' L' D R D' R' D R D R' D D L' D' L D D L' D' L D L B R' B R B' B' B' L' L B L' D' D' R D R' D' U R R D' R D' R' D R' D R' R' U' D' D',78,4.234067962219085,"0 121 361 450 842 995 1230 1321 3061 3330 3571 3692 3751 3842 4173 4261 4411 4591 5556 5730 5850 5972 6031 6600 6751 6901 8042 8161 8250 8371 8700 8821 9391 9511 9901 9961 10110 10291 10381 10442 10500 10561 10741 10831 11312 11672 11822 11911 12241 12392 12511 12572 13021 13261 14041 14341 14551 15480 15571 16142 16230 16321 16381 16412 16592 16711 16771 16892 17041 17192 17311 17641 17731 17791 17851 18001 18241 18422",CFOP,,Default Session,,,,U,"U U R' R' D B' L L",1321,1321,"B' B B D' D' B' D' F D' F'",3270,1740,1530,"D F' D F D' L D' L'",2310,965,1345,"D R D' R' D R D R'",2610,1141,1469,"D D L' D' L D D L' D' L",1320,390,930,6,"D L B R' B R B' B' B' L' L B L'",3720,481,3239,Gd,"D' D' R D R' D' U R R D' R D' R' D R' D R' R' U' D' D'",3871,929,2942
6491,2024-10-02T07:41:25.710Z,18419,F2 D' L2 D' B2 D2 F2 D' F' L B' U2 L' F' D' L2 F2 B2 L F2 D R',L' U' R R B' L L U' D F D D F' D L D' L' D' D' R' D R D' L' D D L B' D' B D D B D' D' B' D B D' B' L B D B' D' L' B D' D' B' B' D' B B D' B' B' D' D' B D' B D B' U D' B B D' B D' B' D B' D B' B' U',78,4.234757587274011,"0 420 750 901 1200 1380 1470 1981 2640 2940 3030 3089 3180 3420 4020 4140 4231 5100 5220 5640 5790 5849 6150 6420 6510 6931 7170 8850 9000 9149 9990 10350 10800 10890 10950 11040 11160 11309 11370 11490 12330 12570 12660 12782 12870 13020 13650 13710 13800 13890 13952 14100 14190 14249 14370 14460 14520 14670 14730 14850 16020 16169 16290 16350 16500 16531 16680 16770 16890 17010 17190 17400 17850 18060 18090 18181 18240 18419",CFOP,,Default Session,,,,U,"L' U' R R B' L L U'",1981,1981,"D F D D F' D L D' L'",2250,659,1591,"D' D' R' D R",1618,869,749,"D' L' D D L B' D' B",3300,301,2999,"D D B D' D' B' D B D' B'",2341,841,1500,54,"L B D B' D' L' B D' D' B' B' D' B B D' B' B' D' D' B",3360,840,2520,Gd,"D' B D B' U D' B B D' B D' B' D B' D B' B' U'",3569,1170,2399
6490,2024-10-01T19:06:27.357Z,19654,U' R2 L2 B' D' F2 U' F' U' L U D2 L' D' R B2 F' L' B2 R2 U D,U L' B' U F F L B' D' B D' L' D L D D R D R' D' D' R D' R' R' D D U' U R F' D' F R' D D R D' D' R' D R L' F' R F' R' F F L D L D' D' L' D' L D' L' D L' D' F' L D L' D' L' F L L D' L' D' L D L' D L D' D',81,4.121298463417116,"0 120 243 484 2255 2375 2704 3874 4054 4204 4443 5225 5314 5584 6154 6543 7354 7504 7625 8344 8434 8554 8704 8825 9425 9514 9574 9754 10774 11104 11733 11854 12004 13325 13475 13563 13774 13984 14133 14314 14375 14494 15154 15304 15394 15514 15604 15724 15843 15933 16114 16204 16324 16385 16475 16654 16775 17014 17104 17584 17914 18033 18154 18240 18363 18455 18575 18663 18690 18784 18843 18904 18963 19025 19083 19234 19293 19384 19504 19625 19654",CFOP,,Default Session,,,,U,"U L' B' U F F L",2704,2704,"B' D' B D' L' D L",2880,1170,1710,"D D R D R' D' D' R D' R'",3241,570,2671,"R' D D U' U R F' D' F",3179,600,2579,"R' D D R D' D' R' D R",2490,1321,1169,10,"L' F' R F' R' F F L D L D' D' L' D' L D' L'",2610,660,1950,F,"D L' D' F' L D L' D' L' F L L D' L' D' L D L' D L D' D'",2550,480,2070
6489,2024-10-01T19:05:51.178Z,20824,L' D U B' U' B2 D2 F2 R L' D U2 B U' B' U' L2 B L B2 U L,R' F B' B' L B U' B' D' D' B D L D L' D' D' R D' D' R' B D B' D D R' D' R D' R' D R D' R' D' D' R R D R' R' D R D' D B R' B' R D R D R' D' R D' R' D' D' D' L B' L F' F' L' B L' D D' L L F' F' L' B L' D D' L B' L' D,84,4.033807145601229,"0 94 574 664 753 1263 1954 2493 2643 2703 2824 2944 3363 3513 3574 3994 4444 4774 4892 4953 5043 5763 5854 5943 6784 7625 7893 8013 8075 8284 8433 8523 8613 9213 9424 9543 9633 9693 9753 9934 9993 10083 10173 10295 11043 11433 12123 12183 12334 12394 12513 12604 12694 12780 12904 12993 13023 13143 13773 13864 14525 15483 15514 15724 16083 16204 16353 16535 16624 16714 17283 17524 17853 17974 18064 18213 18693 18904 19023 19324 19742 20104 20404 20824",CFOP,,Default Session,,,,U,"R' F B' B' L B U'",1954,1954,"B' D' D' B D L D L'",1620,539,1081,"D' D' R D' D' R' B D B'",2369,420,1949,"D D R' D' R D' R' D R",2670,841,1829,"D' R' D' D' R R D R' R' D R",1682,600,1082,30,"D' D B R' B' R D R D R' D' R D' R'",2848,748,2100,Ab,"D' D' D' L B' L F' F' L' B L' D D' L L F' F' L' B L' D D' L B' L' D",7681,630,7051
6488,2024-10-01T19:05:07.468Z,14374,D' R B R L2 D R D2 L' R F2 L U2 F D' R2 D2 L' U2 R2 L B',L' B R F' D' B D B' D R D' R' D' L D' D' L' D F' D' F D' F D F' D B D' D' B' D' B D B' D B' D' B D' B' D B D B R' B' R D D B R' B L' L' B' R B L' L' B' B' D,62,4.3133435369417,"0 185 311 935 1384 1895 2045 2135 2374 2974 3094 3313 4055 4204 4355 4444 4535 4654 5074 5194 5315 6244 6424 6514 6574 7204 7594 7744 7835 7894 8105 8285 8614 8734 9395 9604 9754 9844 9935 10084 10206 10355 10444 10624 10714 10895 11494 12274 12664 13114 13204 13294 13414 13474 13624 13744 13894 14014 14074 14163 14254 14374",CFOP,,Default Session,,,,U,"L' B R F'",935,935,"D' B D B' D R D' R'",2378,449,1929,"D' L D' D' L' D F' D' F",2002,742,1260,"D' F D F'",1259,929,330,"D B D' D' B' D' B D B'",2160,630,1530,35,"D B' D' B D' B' D B D B R' B' R",2760,661,2099,Ab,"D D B R' B L' L' B' R B L' L' B' B' D",2880,780,2100
6487,2024-10-01T19:04:36.994Z,14789,F U' F2 B R2 B2 L' U2 B D2 R F2 B2 R U B' F D L2 R F2 R2,U B U' D D R F' U' U' D' L D L' D' L D' D' L' D L D' L' D' R' D' R L' D' L D R' D R D' F D' F' D D' R D R' D R D' R' D F L D' L' D' L D L' F' D L' D' L B B U R' D R D' R U' B' B' D',72,4.868483332206369,"0 184 546 809 929 1199 1289 1709 1799 2069 3029 3185 3239 3359 3419 3600 3659 3719 3869 3959 4019 4139 4620 4769 4950 5039 5279 5369 5466 6239 6719 6809 6929 7169 7950 8010 8159 8610 9239 9539 9630 9719 9869 9989 10049 10115 10626 10949 11069 11131 11159 11219 11369 11520 11549 11646 12299 12959 13049 13230 13409 13499 13619 13739 13889 14009 14074 14166 14249 14369 14519 14789",CFOP,,Default Session,,,,U,"U B U' D D R F' U' U'",1799,1799,"D' L D L' D' L D' D' L' D L D' L'",2340,270,2070,"D' R' D' R L' D' L",1327,481,846,"D R' D R D' F D' F'",2693,773,1920,"D D' R D R' D R D' R'",1956,451,1505,36,"D F L D' L' D' L D L' F'",1531,511,1020,Gb,"D L' D' L B B U R' D R D' R U' B' B' D'",3143,653,2490
6486,2024-10-01T19:03:53.000Z,21722,D2 U' L2 R2 F' B' R L B D' F2 B' R' U F2 D' U' R2 D2 U2 F B,U L F' D' D' B' B F' R B U' U' F D F' B D B' D F D' D' F' D F D' F' D' L D' D' L' D' R D' R' D L L' D' L D L' D' L D L' B D R D' R' D R D' R' B' D L' D' F' L D L' D' L' F L L D' L' D' L D L' D L L' D' D L D,82,3.7749746800478774,"0 512 1322 1383 1922 2162 2920 3152 3272 3783 4142 4233 7353 7442 7503 7952 8050 8133 9153 9783 9902 9962 10052 10323 10384 10442 10533 11822 12033 12093 12152 12302 12571 12722 12842 12992 13863 14192 14402 14522 14612 14762 14822 14942 15002 15122 15212 16143 16352 16443 16502 16592 16652 16742 16811 16953 17072 18062 18363 18542 18722 18783 18902 18962 19052 19142 19203 19322 19354 19413 19532 19563 19653 19772 19862 19952 20403 20822 21093 21302 21542 21722",CFOP,,Default Session,,,,U,"U L F' D' D' B' B F' R B U' U'",4233,4233,"F D F' B D B'",3900,3120,780,"D F D' D' F' D F D' F'",2400,1020,1380,"D' L D' D' L' D' R D' R'",2459,1289,1170,"D L L' D' L D L' D' L D L'",2220,871,1349,50,"B D R D' R' D R D' R' B'",1860,931,929,F,"D L' D' F' L D L' D' L' F L L D' L' D' L D L' D L L' D' D L D",4650,990,3660
6485,2024-10-01T19:03:06.987Z,21753,D U2 L' F' B' R D' R L2 U2 B' L' B2 U L D' U' R' B' R U D,F L' U F R' R' U' U' D R D' D' R' D D B D B' D' F D F' D D F D' F' B' D' B D' L D' L' D' B' D B L D' D' L' D F' D' F D' R D F D' F' F' R' F D F D' F' D' F D F' D' U F F D' F D' F' F' F D F' D F' F' U' D',80,3.677653656966855,"0 304 453 664 1023 1084 1473 1594 2284 3453 3634 3723 3873 4234 4289 4743 4864 4923 5883 6272 6424 6513 6754 7533 7744 7983 8194 9484 9633 9783 11884 12064 12183 12272 12543 12844 12934 13022 15004 15093 15154 15244 15393 15754 15814 15904 16533 16922 17044 17254 17314 17373 17463 17584 17645 17793 17884 17943 18094 19053 19474 19565 19624 19714 19726 19864 19954 20044 20163 20314 20403 20554 20644 20972 21094 21153 21213 21303 21453 21753",CFOP,,Default Session,,,,U,"F L' U F R' R' U' U'",1594,1594,"D R D' D' R' D D B D B'",3329,690,2639,"D' F D F' D D F D' F'",3271,960,2311,"B' D' B D' L D' L' D' B' D B",4828,1290,3538,"L D' D' L' D F' D' F",2882,1982,900,12,"D' R D F D' F' F' R' F D F D' F'",2190,629,1561,Gd,"D' F D F' D' U F F D' F D' F' F' F D F' D F' F' U' D'",3659,959,2700
6484,2024-10-01T19:02:28.132Z,20012,U L2 B U F' R2 F D B' D2 U' F2 B' R2 L2 B U F2 L' B U F',U R D R U' U' F' U' U' F U' D' D' L D L' L' D' L R D' R' L D' L' D' D' R' D D R D' R' D R D' R D' R' D U' U R D R' D F L D L' D' F' D' D' R F L' F' R' L L L' D L D' L' L' L' U' L L D L' L' U D' L U' L U L' D L D' L,85,4.24745152908255,"0 157 330 511 901 991 1171 1501 1591 1920 2310 3570 3661 4141 4321 4441 4742 4861 4921 6901 7262 7350 7741 7830 7951 8252 8791 9212 9300 9361 9450 9570 9661 9720 9811 11071 11550 11612 11730 11911 11941 12480 12961 13050 13321 13742 14881 15061 15181 15242 15330 15480 15961 16141 16261 16380 16471 16598 16741 16771 17100 17252 17492 17586 17612 17730 18391 18451 18571 18691 18751 18841 18900 18961 19050 19081 19293 19351 19501 19561 19711 19770 19862 19893 20012",CFOP,,Default Session,,,,U,"U R D R U' U' F' U' U' F U'",2310,2310,"D' D' L D L' L' D' L",2611,1260,1351,"R D' R' L D' L'",3030,1980,1050,"D' D' R' D D R D' R' D R",1860,301,1559,"D' R D' R' D U' U R D R'",3510,1260,2250,17,"D F L D L' D' F' D' D' R F L' F' R' L L L' D L D' L'",4409,421,3988,V,"L' L' U' L L D L' L' U D' L U' L U L' D L D' L",2282,661,1621
6483,2024-10-01T19:01:46.789Z,20645,D2 B' U2 B D L F U D2 R F2 D' B' U2 L' R' U D R' U2 R' L2,U' U' L U' B L U D D' L' D' L D D L' D' L D' D' F' D F D' D' F' D F R' D R D R D R' D D' D' F D L D' L' F' R D R' D R D' D' R' D' R' R' U' R R D R' R' U D' R U' R U R' D R D' R D D' D' D',75,3.632840881569387,"0 89 268 418 1348 1948 2218 2727 4888 5038 5188 5277 5489 5547 5607 5727 5877 6568 7468 8189 9268 9388 9538 9598 9748 10198 10289 11728 11938 12057 12807 12927 13078 13168 13797 14128 14218 15207 15418 15507 15597 15688 15838 16018 16106 16228 16318 16410 16469 16557 16618 17157 17939 18027 18119 18269 18328 18448 18538 18597 18689 18720 18957 19047 19169 19318 19438 19529 19618 19707 19827 19918 20188 20278 20645",CFOP,,Default Session,,,,U,"U' U' L U' B L U",2218,2218,"D D' L' D' L D D L' D' L",3659,509,3150,"D' D' F' D F D' D' F' D F",4412,691,3721,"R' D R",1768,1439,329,"D R D R'",1111,750,361,34,"D D' D' F D L D' L' F' R D R' D R D' D' R'",3450,629,2821,V,"D' R' R' U' R R D R' R' U D' R U' R U R' D R D' R D D' D' D'",4027,539,3488
6482,2024-10-01T19:01:06.219Z,16384,R2 B L F' D U2 L' R' B' D' L R2 U2 R2 D2 L U' D' R2 B F L2,U' R' F' B B U D L' D D L D' F' D F D' D' F D F' D D B' D' B D D F D' D' F' D F D' F' D' D D B D' D' B' D B D' B' L B D B' D' L' B D' D' B' B' D' B B D' B' B' D' D' B D B D B' L' B D B' D' B' L B B D' B' D,82,5.0048828125,"0 124 364 604 694 993 1684 2043 2133 2224 2283 2734 3064 3155 3213 4023 5164 5646 5793 5914 6155 6243 6303 6543 6604 6934 7655 8163 8254 8314 8433 8524 8643 8704 8854 9934 10174 10324 10805 10863 10925 11014 11104 11193 11254 11314 11974 12155 12274 12333 12393 12543 13204 13294 13354 13443 13534 13655 13834 13924 13984 14074 14164 14284 14343 14434 14974 15092 15214 15304 15484 15543 15664 15695 15814 15874 15934 16024 16084 16143 16204 16384",CFOP,,Default Session,,,,U,"U' R' F' B B U",993,993,"D L' D D L D' F' D F",2220,691,1529,"D' D' F D F' D D B' D' B",3391,810,2581,"D D F D' D' F' D F D' F'",2250,330,1920,"D' D D B D' D' B' D B D' B'",2460,1080,1380,54,"L B D B' D' L' B D' D' B' B' D' B B D' B' B' D' D' B",3120,660,2460,Jb,"D B D B' L' B D B' D' B' L B B D' B' D",1950,540,1410
6481,2024-10-01T19:00:34.591Z,16591,L2 R' D F' U2 F2 B U R B' L2 B' U' B2 U2 R B2 L' F2 D U2 B,B' R' F U' R F U D B D' D' B' R D' R' D' D' D' L' D L D L' D L D R' D R D' D B D B' D' L B' L' B D' D' L B D B' D' L' R D F D' F' R' D' D' B B U R' D R' D' R U' B' B' L' D L D' D',71,4.2794286058706525,"0 151 570 691 929 1261 1621 2551 3120 3180 3241 3361 3720 3782 3930 4261 4861 5070 5461 5579 5701 5791 5880 6061 6179 6361 6450 6570 6750 8340 8791 9570 9661 9751 9841 10290 10350 10500 10561 11580 11761 11970 12121 12241 12301 12391 12690 12991 13200 13291 13350 13441 13561 14042 14429 14670 14761 14940 15091 15212 15329 15421 15512 15630 15720 15811 15961 16170 16351 16501 16591",CFOP,,Default Session,,,,U,"B' R' F U' R F U",1621,1621,"",0,0,0,"D B D' D' B' R D' R'",2309,930,1379,"D' D' D' L' D L D L' D L D R' D R",2820,331,2489,"D' D B D B' D' L B' L' B",3811,1590,2221,1,"D' D' L B D B' D' L' R D F D' F' R'",3000,1019,1981,Ga,"D' D' B B U R' D R' D' R U' B' B' L' D L D' D'",3030,481,2549
6480,2024-10-01T18:59:51.889Z,18930,B2 F D' B' F2 L U' B2 L2 U2 R' D F2 L' R2 U' F L B U' B2 U2,U' U' D R B U' F' U' U' L D' D D L D L' D L' D L D B' D B D D F D F' D' L' D' L D' D F D' D' F' D F D' F' D' F' D' F' R F R' D F F D F' R' F D F' D' F' R F F D' F' D,67,3.5393555203380878,"0 91 300 600 729 1140 1500 3630 3720 3990 4837 5340 5431 5580 5730 5828 6450 6721 6780 6876 7171 7590 7710 7770 8340 9150 9480 9720 9810 10110 10590 10680 10772 11190 12389 13050 13140 13201 13350 13440 13530 13590 13681 14701 15001 15121 15240 15301 15510 15630 16230 16470 17430 17580 17671 17821 17880 18030 18061 18180 18240 18300 18390 18451 18510 18810 18930",CFOP,,Default Session,,,,U,"U' U' D R B U' F' U' U' L",3990,3990,"D' D D L D L'",1838,847,991,"D L' D L D B' D B",1942,622,1320,"D D F D F' D' L' D' L",3002,570,2432,"D' D F D' D' F' D F D' F'",2909,418,2491,45,"D' F' D' F' R F R' D F",2789,1020,1769,Jb,"F D F' R' F D F' D' F' R F F D' F' D",2460,960,1500
6479,2024-10-01T18:59:14.210Z,20463,D U L' D U2 L' F2 R' F' L2 R2 U' B' F' L D F2 L R2 B U F2,F' D' R B B' U U F' B R' U F' B' D D B L' D L F D' D' F' D' R D' R' D' L D' L' D L D L' D' D' R' D D R D' R' D R D L D L' D' L' R F L F' R' B D R D' R' B' D' D' L D L' U D' L L D' L D' L' L' L D L' D L' L' U' D' D',85,4.15383863558618,"0 61 237 747 1227 1587 1707 1917 2217 2397 2913 3064 4678 4767 4857 5013 5403 5493 5577 6327 6447 6477 6567 6807 7227 7317 7407 8487 8638 8763 8853 8968 9063 9213 9298 9807 9897 10287 10378 10437 10533 10618 10713 10797 10857 11338 13768 14013 14163 14247 14548 14554 14787 14967 15063 15213 15994 16227 16317 16378 16504 16677 17187 17463 18027 18147 18213 18297 18297 18478 18568 18633 18753 18928 19053 19180 19413 19588 19678 19768 19863 19947 20141 20367 20463",CFOP,,Default Session,,,,U,"F' D' R B B' U U F' B R' U F'",3064,3064,"B' D D B L' D L",2513,1614,899,"F D' D' F' D' R D' R'",1830,750,1080,"D' L D' L' D L D L'",1891,1080,811,"D' D' R' D D R D' R' D R",1559,509,1050,17,"D L D L' D' L' R F L F' R' B D R D' R' B'",5820,481,5339,Gd,"D' D' L D L' U D' L L D' L D' L' L' L D L' D L' L' U' D' D'",3786,510,3276
